Wavenumbers [1/cm],Absorbance
2906.199,0.003410554
2904.271,0.003347551
2902.343,0.003295486
2900.414,0.003253807
2898.486,0.003212653
2896.557,0.003169939
2894.629,0.00314509
2892.7,0.003141674
2890.772,0.003148662
2888.843,0.003160813
2886.915,0.003166289
2884.986,0.003167749
2883.058,0.00318535
2881.129,0.003223241
2879.201,0.003267577
2877.272,0.003301954
2875.344,0.003320604
2873.416,0.003310718
2871.487,0.003243062
2869.559,0.003127647
2867.63,0.003015704
2865.702,0.002929198
2863.773,0.002867333
2861.845,0.002835596
2859.916,0.002815221
2857.988,0.002778903
2856.059,0.002734096
2854.131,0.002694607
2852.202,0.002647021
2850.274,0.002578973
2848.345,0.002494559
2846.417,0.002405711
2844.489,0.002331168
2842.56,0.002272068
2840.632,0.002211104
2838.703,0.002150902
2836.775,0.002106758
2834.846,0.002074712
2832.918,0.002045036
2830.989,0.002020095
2829.061,0.002003061
2827.132,0.001986625
2825.204,0.001967408
2823.275,0.001952769
2821.347,0.001944994
2819.418,0.001936205
2817.49,0.001919643
2815.562,0.001898427
2813.633,0.001876172
2811.705,0.001851838
2809.776,0.00183112
2807.848,0.001816302
2805.919,0.001798679
2803.991,0.001783031
2802.062,0.001777832
2800.134,0.001769151
2798.205,0.001745291
2796.277,0.001721381
2794.348,0.001709946
2792.42,0.001699421
2790.491,0.001679073
2788.563,0.0016554
2786.635,0.001633756
2784.706,0.001617906
2782.778,0.00161206
2780.849,0.001606136
2778.921,0.001590625
2776.992,0.001572777
2775.064,0.001560332
2773.135,0.001550227
2771.207,0.00153716
2769.278,0.001521365
2767.35,0.001509208
2765.421,0.00150061
2763.493,0.001484844
2761.564,0.001459181
2759.636,0.001436118
2757.708,0.001420951
2755.779,0.001408017
2753.851,0.001399396
2751.922,0.001398019
2749.994,0.001391111
2748.065,0.001368077
2746.137,0.001338709
2744.208,0.001318923
2742.28,0.0013129
2740.351,0.001310225
2738.423,0.001301579
2736.494,0.001291376
2734.566,0.001284028
2732.637,0.001272787
2730.709,0.001257859
2728.781,0.001250849
2726.852,0.001249006
2724.924,0.001235247
2722.995,0.001207653
2721.067,0.001186783
2719.138,0.001180034
2717.21,0.001167524
2715.281,0.001147824
2713.353,0.001142944
2711.424,0.001152444
2709.496,0.001154183
2707.567,0.001139986
2705.639,0.001123427
2703.71,0.001113306
2701.782,0.001100304
2699.854,0.001083358
2697.925,0.001075235
2695.997,0.001077
2694.068,0.001073393
2692.14,0.001055176
2690.211,0.001037505
2688.283,0.001035974
2686.354,0.001040048
2684.426,0.001034937
2682.497,0.00102832
2680.569,0.001027723
2678.64,0.001024947
2676.712,0.001015243
2674.783,0.00100476
2672.855,0.000997625
2670.927,0.000988415
2668.998,0.000973808
2667.07,0.000964935
2665.141,0.000966518
2663.213,0.000962523
2661.284,0.000944025
2659.356,0.000926878
2657.427,0.000918628
2655.499,0.000911599
2653.57,0.000908226
2651.642,0.000911988
2649.713,0.000915593
2647.785,0.000914426
2645.856,0.00091108
2643.928,0.000907215
2642,0.000899329
2640.071,0.0008854
2638.143,0.000866568
2636.214,0.000849424
2634.286,0.000836845
2632.357,0.000819001
2630.429,0.000804167
2628.5,0.000811273
2626.572,0.000823436
2624.643,0.000815785
2622.715,0.000801781
2620.786,0.000797943
2618.858,0.000792549
2616.929,0.000777897
2615.001,0.000758137
2613.073,0.000734877
2611.144,0.00071823
2609.216,0.000711359
2607.287,0.000694402
2605.359,0.000661528
2603.43,0.000636225
2601.502,0.00062933
2599.573,0.000626478
2597.645,0.000617016
2595.716,0.000598119
2593.788,0.00056971
2591.859,0.000547004
2589.931,0.000549881
2588.002,0.000570435
2586.074,0.000596978
2584.146,0.000624067
2582.217,0.000624041
2580.289,0.000604366
2578.36,0.000596019
2576.432,0.000578989
2574.503,0.000549233
2572.575,0.000531298
2570.646,0.000509139
2568.718,0.000472728
2566.789,0.000461119
2564.861,0.000503049
2562.932,0.000564603
2561.004,0.000589668
2559.075,0.000573105
2557.147,0.000550218
2555.219,0.000540551
2553.29,0.000534926
2551.362,0.000514244
2549.433,0.000494885
2547.505,0.000504267
2545.576,0.000502712
2543.648,0.000453733
2541.719,0.000398438
2539.791,0.000376623
2537.862,0.000388593
2535.934,0.000440103
2534.005,0.000500872
2532.077,0.000495041
2530.148,0.000440207
2528.22,0.000403724
2526.292,0.000381779
2524.363,0.000385717
2522.435,0.000425878
2520.506,0.000458968
2518.578,0.000474723
2516.649,0.000481021
2514.721,0.000470188
2512.792,0.000453604
2510.864,0.000445597
2508.935,0.00044811
2507.007,0.00043233
2505.078,0.000375613
2503.15,0.000346052
2501.221,0.000399475
2499.293,0.000458579
2497.365,0.000438315
2495.436,0.00036626
2493.508,0.000323851
2491.579,0.00034214
2489.651,0.000361467
2487.722,0.000326674
2485.794,0.000285487
2483.865,0.000278338
2481.937,0.000272354
2480.008,0.000256269
2478.08,0.000241532
2476.151,0.000234513
2474.223,0.0002471
2472.294,0.000267459
2470.366,0.000270826
2468.438,0.00027668
2466.509,0.00030178
2464.581,0.00031683
2462.652,0.000331467
2460.724,0.00035942
2458.795,0.000358047
2456.867,0.000316286
2454.938,0.000263755
2453.01,0.000220112
2451.081,0.000191573
2449.153,0.000165702
2447.224,0.000130899
2445.296,0.000103608
2443.367,0.000113784
2441.439,0.000175102
2439.51,0.000252617
2437.582,0.000286445
2435.654,0.000248033
2433.725,0.000181965
2431.797,0.000179323
2429.868,0.000219983
2427.94,0.00022133
2426.011,0.000176501
2424.083,9.70E-05
2422.154,1.55E-05
2420.226,-2.60E-05
2418.297,-1.20E-05
2416.369,4.19E-05
2414.44,8.77E-05
2412.512,0.000117072
2410.583,0.000145193
2408.655,0.000156768
2406.727,0.000131236
2404.798,9.15E-05
2402.87,7.19E-05
2400.941,6.40E-05
2399.013,6.04E-05
2397.084,6.35E-05
2395.156,7.89E-05
2393.227,0.000111609
2391.299,0.000122691
2389.37,4.08E-05
2387.442,-0.000200363
2385.513,-0.000710454
2383.585,-0.001675572
2381.656,-0.00328228
2379.728,-0.005626162
2377.8,-0.008636352
2375.871,-0.0120538
2373.943,-0.01552234
2372.014,-0.01877514
2370.086,-0.02172196
2368.157,-0.02434245
2366.229,-0.02659997
2364.3,-0.02838515
2362.372,-0.02955882
2360.443,-0.0300081
2358.515,-0.0296126
2356.586,-0.02821931
2354.658,-0.02560416
2352.729,-0.02154858
2350.801,-0.01709913
2348.873,-0.01495919
2346.944,-0.01656324
2345.016,-0.01999397
2343.087,-0.02216937
2341.159,-0.02264444
2339.23,-0.0224051
2337.302,-0.02186519
2335.373,-0.02128152
2333.445,-0.02090942
2331.516,-0.02060944
2329.588,-0.01991288
2327.659,-0.01882278
2325.731,-0.01783227
2323.802,-0.01706399
2321.874,-0.01612831
2319.946,-0.0147302
2318.017,-0.01301918
2316.089,-0.0113886
2314.16,-0.01007853
2312.232,-0.008933558
2310.303,-0.007738983
2308.375,-0.006529739
2306.446,-0.005438513
2304.518,-0.004508836
2302.589,-0.003737236
2300.661,-0.003131036
2298.732,-0.002637675
2296.804,-0.002206291
2294.875,-0.001862998
2292.947,-0.001609657
2291.019,-0.001352556
2289.09,-0.001031366
2287.162,-0.000702701
2285.233,-0.000442063
2283.305,-0.000319626
2281.376,-0.000352683
2279.448,-0.000447597
2277.519,-0.000538715
2275.591,-0.000675874
2273.662,-0.000818726
2271.734,-0.000820121
2269.805,-0.000739243
2267.877,-0.000744618
2265.948,-0.000812215
2264.02,-0.00078126
2262.092,-0.000653336
2260.163,-0.000573565
2258.235,-0.000500088
2256.306,-0.000392099
2254.378,-0.000386461
2252.449,-0.000446769
2250.521,-0.000416823
2248.592,-0.000435598
2246.664,-0.000556192
2244.735,-0.000482143
2242.807,-0.000269338
2240.878,-0.000138727
2238.95,4.69E-05
2237.021,0.000212032
2235.093,0.000218947
2233.165,0.00035284
2231.236,0.000605066
2229.308,0.000581296
2227.379,0.000301132
2225.451,0.000136156
2223.522,7.20E-05
2221.594,-0.000374978
2219.665,-0.001122104
2217.737,-0.001511334
2215.808,-0.001326647
2213.88,-0.000685799
2211.951,6.77E-05
2210.023,0.000509554
2208.094,0.000709103
2206.166,0.000801444
2204.238,0.00055929
2202.309,1.32E-05
2200.381,-0.00026168
2198.452,-8.79E-05
2196.524,-0.000125891
2194.595,-0.000564775
2192.667,-0.000813145
2190.738,-0.000916431
2188.81,-0.00102181
2186.881,-0.000583078
2184.953,9.83E-05
2183.024,-3.85E-05
2181.096,-0.000643049
2179.167,-0.000106534
2177.239,0.00174368
2175.311,0.003292043
2173.382,0.003442332
2171.454,0.002832574
2169.525,0.0027137
2167.597,0.002598998
2165.668,0.001338735
2163.74,0.000126057
2161.811,0.000319861
2159.883,0.001122545
2157.954,0.001215363
2156.026,0.000801055
2154.097,0.00087409
2152.169,0.00092226
2150.24,0.000341959
2148.312,-0.000422874
2146.384,-0.000986687
2144.455,-0.001369742
2142.527,-0.001368916
2140.598,-0.000866987
2138.67,-0.000469318
2136.741,-0.000608463
2134.813,-0.000846887
2132.884,-0.00081516
2130.956,-0.000590833
2129.027,-0.000366132
2127.099,-0.000352372
2125.17,-0.00048054
2123.242,-0.000508
2121.313,-0.000513481
2119.385,-0.0005807
2117.457,-0.000477954
2115.528,-0.000272752
2113.6,-0.000328472
2111.671,-0.000503811
2109.743,-0.000488246
2107.814,-0.000433787
2105.886,-0.000443821
2103.957,-0.000472783
2102.029,-0.000495744
2100.1,-0.000392409
2098.172,-0.000266699
2096.243,-0.000295672
2094.315,-0.000405289
2092.386,-0.000434046
2090.458,-0.000270372
2088.53,-3.61E-05
2086.601,7.05E-05
2084.673,8.44E-06
2082.744,-0.000284808
