Wavenumbers [1/cm],Absorbance
2946.697,0.002289581
2944.769,0.002286615
2942.84,0.002284819
2940.912,0.002277637
2938.983,0.002280994
2937.055,0.002281098
2935.126,0.002240245
2933.198,0.002163935
2931.27,0.002097185
2929.341,0.002056766
2927.413,0.002007976
2925.484,0.001933345
2923.556,0.001867151
2921.627,0.001815627
2919.699,0.001742095
2917.77,0.001654881
2915.842,0.001600446
2913.913,0.001571867
2911.985,0.001539524
2910.056,0.001514456
2908.128,0.001497961
2906.199,0.001471701
2904.271,0.001441702
2902.343,0.001414614
2900.414,0.00138558
2898.486,0.001358158
2896.557,0.001330348
2894.629,0.00129797
2892.7,0.001275694
2890.772,0.001267906
2888.843,0.001257495
2886.915,0.001253342
2884.986,0.001284028
2883.058,0.001345798
2881.129,0.001404278
2879.201,0.001433131
2877.272,0.001449338
2875.344,0.001492532
2873.416,0.001554695
2871.487,0.001582389
2869.559,0.001544511
2867.63,0.001454922
2865.702,0.001347278
2863.773,0.001249577
2861.845,0.001172014
2859.916,0.001105806
2857.988,0.001036545
2856.059,0.000964676
2854.131,0.000897098
2852.202,0.000844626
2850.274,0.000825693
2848.345,0.000832488
2846.417,0.000839127
2844.489,0.000842343
2842.56,0.000841565
2840.632,0.00082922
2838.703,0.000812621
2836.775,0.000804945
2834.846,0.000800977
2832.918,0.000793067
2830.989,0.000787855
2829.061,0.000784458
2827.132,0.000776782
2825.204,0.000764853
2823.275,0.000745275
2821.347,0.000727591
2819.418,0.000727928
2817.49,0.000732725
2815.562,0.000725127
2813.633,0.000711126
2811.705,0.000697669
2809.776,0.000688621
2807.848,0.00068022
2805.919,0.000667905
2803.991,0.000656213
2802.062,0.000646025
2800.134,0.00063791
2798.205,0.000624923
2796.277,0.00060434
2794.348,0.000593531
2792.42,0.000592416
2790.491,0.000588061
2788.563,0.000582074
2786.635,0.000575386
2784.706,0.000566366
2782.778,0.000559108
2780.849,0.00055548
2778.921,0.000549648
2776.992,0.000536948
2775.064,0.000522175
2773.135,0.000512767
2771.207,0.000504837
2769.278,0.000491983
2767.35,0.000478222
2765.421,0.000462311
2763.493,0.000446193
2761.564,0.000440621
