Wavenumbers [1/cm],absorbance
3014.194,0.000122846
3012.265,0.000121785
3010.337,0.000117202
3008.408,0.000111298
3006.48,0.000110366
3004.551,0.000109304
3002.623,0.000127792
3000.694,0.000169664
2998.766,0.000200015
2996.837,0.000229125
2994.909,0.000298801
2992.98,0.0003888
2991.052,0.000469826
2989.124,0.00055027
2987.195,0.000621682
2985.267,0.000682294
2983.338,0.00074696
2981.41,0.000811143
2979.481,0.000878241
2977.553,0.000947839
2975.624,0.001018486
2973.696,0.001104949
2971.767,0.001201527
2969.839,0.001293583
2967.91,0.001373972
2965.982,0.001438559
2964.053,0.001502922
2962.125,0.001577609
2960.197,0.001650697
2958.268,0.001696692
2956.34,0.001684556
2954.411,0.001611956
2952.483,0.001522041
2950.554,0.001450636
2948.626,0.001403499
2946.697,0.001386593
2944.769,0.001391838
2942.84,0.00139937
2940.912,0.00141451
2938.983,0.001449052
2937.055,0.001487026
2935.126,0.001496844
2933.198,0.00147861
2931.27,0.001466428
2929.341,0.001479415
2927.413,0.001506221
2925.484,0.001513702
2923.556,0.00147261
2921.627,0.001401681
2919.699,0.001335256
2917.77,0.0012799
2915.842,0.001235922
2913.913,0.001192779
2911.985,0.001140479
2910.056,0.00109283
2908.128,0.001048274
2906.199,0.000994745
2904.271,0.00094099
2902.343,0.000903765
2900.414,0.000885503
2898.486,0.000866361
2896.557,0.000833369
2894.629,0.000803804
2892.7,0.000795764
2890.772,0.000804193
2888.843,0.000811247
2886.915,0.00081563
2884.986,0.000834796
2883.058,0.000869214
2881.129,0.000904387
2879.201,0.000932351
2877.272,0.000951782
2875.344,0.000969008
2873.416,0.000981877
2871.487,0.000976351
2869.559,0.000953857
2867.63,0.00092156
2865.702,0.000872586
2863.773,0.000805801
2861.845,0.000746183
2859.916,0.000713511
2857.988,0.000699277
2856.059,0.000689398
2854.131,0.000675528
2852.202,0.000663005
2850.274,0.000657691
2848.345,0.000641384
2846.417,0.000600685
2844.489,0.000555091
2842.56,0.000533838
2840.632,0.000541976
2838.703,0.000556568
2836.775,0.000557838
2834.846,0.000553432
2832.918,0.000547393
2830.989,0.000525052
2829.061,0.000500638
2827.132,0.000504604
2825.204,0.000529095
2823.275,0.000537596
2821.347,0.000515203
2819.418,0.00048229
2817.49,0.000460704
2815.562,0.000460445
2813.633,0.000472391
2811.705,0.000472857
2809.776,0.000468426
2807.848,0.000476149
2805.919,0.000484078
2803.991,0.00048242
2802.062,0.000478455
2800.134,0.000476382
2798.205,0.000473635
2796.277,0.000471199
2794.348,0.000472365
2792.42,0.000469489
2790.491,0.000456376
2788.563,0.000440596
2786.635,0.00042567
2784.706,0.00040787
2782.778,0.000390717
2780.849,0.000382867
2778.921,0.000384966
2776.992,0.000391935
2775.064,0.000392816
2773.135,0.000374084
2771.207,0.000352606
2769.278,0.000354446
2767.35,0.000366441
2765.421,0.000365431
2763.493,0.000352866
2761.564,0.00034429
2759.636,0.000342736
2757.708,0.000339705
2755.779,0.000331001
2753.851,0.000313411
2751.922,0.000292688
2749.994,0.000281627
2748.065,0.000281031
2746.137,0.000283492
2744.208,0.000280928
2742.28,0.00027238
2740.351,0.000262356
2738.423,0.000251866
2736.494,0.000247204
2734.566,0.000250182
2732.637,0.000248784
2730.709,0.000240625
2728.781,0.000229773
2726.852,0.000215347
2724.924,0.000201673
2722.995,0.000196856
2721.067,0.000200792
2719.138,0.000197659
2717.21,0.000180618
2715.281,0.000166686
2713.353,0.00016956
2711.424,0.000180955
2709.496,0.000184762
2707.567,0.000179815
2705.639,0.000177899
2703.71,0.000178831
2701.782,0.000178935
2699.854,0.000182042
2697.925,0.000182923
2695.997,0.000173807
2694.068,0.00016319
2692.14,0.000156198
2690.211,0.00015032
2688.283,0.000149543
2686.354,0.000152521
2684.426,0.000156561
2682.497,0.000161067
2680.569,0.000158658
2678.64,0.00015379
2676.712,0.000152521
2674.783,0.000144804
2672.855,0.000131443
2670.927,0.000125177
2668.998,0.000125332
2667.07,0.000122976
2665.141,0.000119739
