Wavenumbers [1/cm],absorbance
3299.607,-0.004384619
3297.678,-0.004246063
3295.75,-0.00427267
3293.821,-0.004333825
3291.893,-0.004495975
3289.964,-0.004673891
3288.036,-0.004665696
3286.107,-0.004611094
3284.179,-0.004615857
3282.25,-0.004552488
3280.322,-0.004451497
3278.394,-0.004397586
3276.465,-0.004287793
3274.537,-0.00412654
3272.608,-0.004229298
3270.68,-0.004579179
3268.751,-0.004686849
3266.823,-0.004596289
3264.894,-0.00475153
3262.966,-0.005047466
3261.037,-0.005222547
3259.109,-0.005266128
3257.18,-0.005192827
3255.252,-0.005067167
3253.323,-0.004940244
3251.395,-0.004909019
3249.467,-0.005040967
3247.538,-0.005205155
3245.61,-0.005372196
3243.681,-0.005560793
3241.753,-0.005690499
3239.824,-0.005776029
3237.896,-0.005821954
3235.967,-0.005746397
3234.039,-0.005576127
3232.11,-0.005520463
3230.182,-0.005751864
3228.253,-0.006103634
3226.325,-0.00618306
3224.396,-0.00590894
3222.468,-0.005688557
3220.54,-0.00574047
3218.611,-0.005863278
3216.683,-0.005997336
3214.754,-0.00609077
3212.826,-0.006060955
3210.897,-0.006030577
3208.969,-0.005906794
3207.04,-0.005603471
3205.112,-0.00543023
3203.183,-0.005531504
3201.255,-0.005647268
3199.326,-0.005591511
3197.398,-0.005506048
3195.469,-0.005466837
3193.541,-0.005354655
3191.613,-0.005243673
3189.684,-0.005247253
3187.756,-0.005237688
3185.827,-0.005163359
3183.899,-0.005108308
3181.97,-0.00504066
3180.042,-0.004920997
3178.113,-0.004802173
3176.185,-0.004755678
3174.256,-0.004785121
3172.328,-0.004739752
3170.399,-0.004569343
3168.471,-0.004468562
3166.542,-0.004490339
3164.614,-0.004462822
3162.686,-0.004314603
3160.757,-0.004138386
3158.829,-0.004040429
3156.9,-0.004043763
3154.972,-0.004070845
3153.043,-0.004026272
3151.115,-0.003914795
3149.186,-0.0038504
3147.258,-0.00386015
3145.329,-0.003831054
3143.401,-0.003739443
3141.472,-0.003638931
3139.544,-0.003539166
3137.615,-0.003493152
3135.687,-0.003511897
3133.759,-0.00343948
3131.83,-0.003224317
3129.902,-0.003055317
3127.973,-0.003023751
3126.045,-0.003002568
3124.116,-0.002900085
3122.188,-0.002766096
3120.259,-0.00264915
3118.331,-0.002526562
3116.402,-0.002436168
3114.474,-0.002413413
3112.545,-0.002361976
3110.617,-0.002243788
3108.688,-0.002101868
3106.76,-0.001928617
3104.832,-0.001768393
3102.903,-0.001683153
3100.975,-0.0016029
3099.046,-0.001465157
3097.118,-0.001353072
3095.189,-0.001341305
3093.261,-0.001376658
3091.332,-0.001358233
3089.404,-0.001235383
3087.475,-0.001057344
3085.547,-0.000931413
3083.618,-0.000871741
3081.69,-0.000790717
3079.761,-0.000657368
3077.833,-0.000501898
3075.905,-0.000372081
3073.976,-0.00032423
3072.048,-0.000320091
3070.119,-0.000268199
3068.191,-0.000148612
3066.262,-1.44E-05
3064.334,6.93E-05
3062.405,0.000105446
3060.477,0.000144675
3058.548,0.000207759
3056.62,0.000260077
3054.691,0.00026909
3052.763,0.000279969
3050.834,0.000316882
3048.906,0.000339394
3046.978,0.000353099
3045.049,0.00038481
3043.121,0.000425023
3041.192,0.000461144
3039.264,0.00048356
3037.335,0.000499913
3035.407,0.000526529
3033.478,0.000533164
3031.55,0.000516706
3029.621,0.000520335
3027.693,0.000523834
3025.764,0.000507895
3023.836,0.000500172
3021.907,0.000518547
3019.979,0.000587102
3018.051,0.000685276
3016.122,0.000727617
3014.194,0.000689736
3012.265,0.000645506
3010.337,0.000638247
3008.408,0.000638118
3006.48,0.000631714
3004.551,0.000645376
3002.623,0.000705007
3000.694,0.000784847
2998.766,0.000836637
2996.837,0.000871549
2994.909,0.00092584
2992.98,0.001002581
2991.052,0.001086809
2989.124,0.001172222
2987.195,0.001264868
2985.267,0.001369272
2983.338,0.001472272
2981.41,0.001565684
2979.481,0.001665691
2977.553,0.001773388
2975.624,0.001874274
2973.696,0.001975574
2971.767,0.002096665
2969.839,0.002235405
2967.91,0.002366798
2965.982,0.002498126
2964.053,0.002637958
2962.125,0.002734747
2960.197,0.002766841
2958.268,0.002766685
2956.34,0.002731986
2954.411,0.002660851
2952.483,0.002584077
2950.554,0.002512289
2948.626,0.00244684
2946.697,0.002398448
2944.769,0.002369453
2942.84,0.002351416
2940.912,0.002347252
2938.983,0.002360707
2937.055,0.002361723
2935.126,0.002327524
2933.198,0.002268894
2931.27,0.002204313
2929.341,0.002152255
2927.413,0.002096067
2925.484,0.00200899
2923.556,0.001922295
2921.627,0.001863849
2919.699,0.001806763
2917.77,0.001743264
2915.842,0.001699551
2913.913,0.001671433
2911.985,0.0016422
2910.056,0.001616997
2908.128,0.001597666
2906.199,0.00156888
2904.271,0.001526301
2902.343,0.001492558
2900.414,0.001476792
2898.486,0.001460792
2896.557,0.001436715
2894.629,0.001407836
2892.7,0.001378932
2890.772,0.001360054
2888.843,0.001355068
2886.915,0.001365403
2884.986,0.001396097
2883.058,0.001438741
2881.129,0.001477311
2879.201,0.001510715
2877.272,0.001545914
2875.344,0.001588287
2873.416,0.001630508
2871.487,0.001649242
2869.559,0.001619517
2867.63,0.001531964
2865.702,0.001418406
2863.773,0.001331594
2861.845,0.001279874
2859.916,0.001226213
2857.988,0.001149848
2856.059,0.001064752
2854.131,0.00098953
2852.202,0.000944103
2850.274,0.000936191
2848.345,0.000936995
2846.417,0.000921041
2844.489,0.00089881
2842.56,0.000886333
2840.632,0.000888253
2838.703,0.000899562
2836.775,0.000908486
2834.846,0.000903635
2832.918,0.00088457
2830.989,0.000863352
2829.061,0.000848672
2827.132,0.00084128
2825.204,0.00083809
2823.275,0.000839283
2821.347,0.000849683
2819.418,0.000859384
2817.49,0.000849631
2815.562,0.00082756
2813.633,0.000811403
2811.705,0.000795116
2809.776,0.000776833
2807.848,0.000765709
2805.919,0.000755855
2803.991,0.000743693
2802.062,0.000731636
2800.134,0.000718541
2798.205,0.000707185
2796.277,0.00070244
2794.348,0.000699562
2792.42,0.000686261
2790.491,0.000670913
2788.563,0.000667776
2786.635,0.000664017
2784.706,0.000646621
2782.778,0.000629304
2780.849,0.000629589
2778.921,0.00063454
2776.992,0.00062456
2775.064,0.000609447
2773.135,0.000598274
2771.207,0.000581711
2769.278,0.000559756
2767.35,0.00054335
2765.421,0.000529536
2763.493,0.000514037
2761.564,0.00050888
2759.636,0.000512067
2757.708,0.000509735
2755.779,0.00050805
2753.851,0.000506573
2751.922,0.000493589
2749.994,0.000481176
2748.065,0.000484104
2746.137,0.000491205
2744.208,0.000485193
2742.28,0.000462777
2740.351,0.000437046
2738.423,0.000419322
2736.494,0.000405071
2734.566,0.000387427
2732.637,0.000376364
2730.709,0.000382737
2728.781,0.000388463
2726.852,0.000376027
2724.924,0.000356622
2722.995,0.000342607
2721.067,0.000325845
2719.138,0.000302738
2717.21,0.000294423
2715.281,0.00030779
2713.353,0.000323643
2711.424,0.00033183
2709.496,0.000330819
2707.567,0.000323618
2705.639,0.000315717
2703.71,0.000308515
2701.782,0.000303256
2699.854,0.000298568
2697.925,0.000295252
2695.997,0.000297635
2694.068,0.00029792
2692.14,0.000284243
2690.211,0.000267536
2688.283,0.000266215
2686.354,0.000273261
2684.426,0.000276447
2682.497,0.000282534
2680.569,0.000295175
2678.64,0.000302013
2676.712,0.0002952
2674.783,0.000282741
2672.855,0.00026878
2670.927,0.00025039
2668.998,0.000237672
2667.07,0.000237828
2665.141,0.000239226
2663.213,0.000245209
2661.284,0.000258263
2659.356,0.000260491
2657.427,0.000251451
2655.499,0.000244458
2653.57,0.000241065
2651.642,0.000237931
2649.713,0.000235704
2647.785,0.000237646
2645.856,0.000239952
2643.928,0.00023516
2642,0.000226302
2640.071,0.000218973
2638.143,0.000202217
2636.214,0.000179064
2634.286,0.000184166
2632.357,0.000207862
2630.429,0.000197917
2628.5,0.000162879
2626.572,0.000155344
2624.643,0.000177459
2622.715,0.000188646
2620.786,0.000176475
2618.858,0.000161274
2616.929,0.000147109
2615.001,0.000127585
2613.073,0.000138305
2611.144,0.000193644
2609.216,0.000212602
2607.287,0.000158917
2605.359,0.000109382
2603.43,0.000101433
2601.502,0.00011078
2599.573,0.000133023
2597.645,0.000164795
2595.716,0.000165754
2593.788,0.00011658
2591.859,6.87E-05
2589.931,5.71E-05
2588.002,5.57E-05
2586.074,5.13E-05
2584.146,5.90E-05
2582.217,7.34E-05
2580.289,6.89E-05
2578.36,5.20E-05
2576.432,5.28E-05
2574.503,7.24E-05
2572.575,7.66E-05
2570.646,5.82E-05
2568.718,6.21E-05
2566.789,7.78E-05
2564.861,5.20E-05
2562.932,3.82E-05
2561.004,8.35E-05
2559.075,8.67E-05
2557.147,2.25E-05
2555.219,6.55E-06
2553.29,3.13E-05
2551.362,8.62E-06
2549.433,-3.98E-05
2547.505,-6.41E-05
2545.576,-7.57E-05
2543.648,-0.000101461
2541.719,-0.000125581
2539.791,-0.000118645
2537.862,-9.56E-05
2535.934,-9.70E-05
2534.005,-0.000126202
2532.077,-0.000143488
2530.148,-0.000121181
2528.22,-5.40E-05
2526.292,3.49E-05
2524.363,7.69E-05
2522.435,3.34E-05
2520.506,-2.51E-05
2518.578,-5.87E-05
2516.649,-0.000116161
2514.721,-0.00016745
2512.792,-0.00014442
2510.864,-7.01E-05
2508.935,-3.00E-05
2507.007,-5.17E-05
2505.078,-6.89E-05
2503.15,-7.07E-05
2501.221,-8.01E-05
2499.293,-5.60E-05
2497.365,5.75E-06
2495.436,1.82E-05
2493.508,-4.89E-05
2491.579,-9.31E-05
2489.651,-8.19E-05
2487.722,-7.50E-05
2485.794,-6.16E-05
2483.865,-1.93E-05
2481.937,-2.64E-06
2480.008,-5.61E-05
2478.08,-0.000127082
2476.151,-0.000147266
2474.223,-0.000133603
2472.294,-0.000143954
2470.366,-0.000161136
2468.438,-0.000145196
2466.509,-0.00014059
2464.581,-0.000154564
2462.652,-0.000137485
2460.724,-9.72E-05
2458.795,-8.11E-05
2456.867,-0.000124494
2454.938,-0.000179094
2453.01,-0.000155961
2451.081,-0.000101565
2449.153,-0.000114246
2447.224,-0.000151251
2445.296,-0.000178628
2443.367,-0.000249469
2441.439,-0.000336594
2439.51,-0.000365822
2437.582,-0.000343061
2435.654,-0.00031647
2433.725,-0.000298673
2431.797,-0.000297432
2429.868,-0.000308658
2427.94,-0.000289361
2426.011,-0.000239069
2424.083,-0.000208901
2422.154,-0.000233791
2420.226,-0.000308762
2418.297,-0.000382944
2416.369,-0.000380668
2414.44,-0.000288636
2412.512,-0.00019969
2410.583,-0.000192601
2408.655,-0.000232497
2406.727,-0.000241863
2404.798,-0.00020916
2402.87,-0.0001911
2400.941,-0.000220906
2399.013,-0.000252729
2397.084,-0.000252211
2395.156,-0.000239638
2393.227,-0.000226909
2391.299,-0.000219458
2389.37,-0.000161188
2387.442,0.000110081
2385.513,0.000785184
2383.585,0.002018456
2381.656,0.003974282
2379.728,0.006802821
2377.8,0.01042705
2375.871,0.01452357
2373.943,0.01869183
2372.014,0.0226032
2370.086,0.02611814
2368.157,0.02924221
2366.229,0.03196015
2364.3,0.0341123
2362.372,0.0355242
2360.443,0.03604563
2358.515,0.03550661
2356.586,0.03379315
2354.658,0.03069085
2352.729,0.02584926
2350.801,0.02045616
2348.873,0.0178346
2346.944,0.0197576
2345.016,0.02386653
2343.087,0.02646026
2341.159,0.02702821
2339.23,0.02674362
2337.302,0.02611416
2335.373,0.02543524
2333.445,0.02498484
2331.516,0.02462046
2329.588,0.02381301
2327.659,0.02253673
2325.731,0.0213653
2323.802,0.02045309
2321.874,0.01931027
2319.946,0.01758586
2318.017,0.01551326
2316.089,0.01359321
2314.16,0.01204581
2312.232,0.01061256
2310.303,0.009101312
2308.375,0.007624411
2306.446,0.006309445
2304.518,0.005203715
2302.589,0.004312274
2300.661,0.003584452
2298.732,0.002944652
2296.804,0.002385382
2294.875,0.001912076
2292.947,0.001490844
2291.019,0.001103158
2289.09,0.00074193
2287.162,0.000408362
2285.233,0.000154308
2283.305,-1.48E-05
2281.376,-0.000162275
2279.448,-0.000170452
2277.519,1.99E-05
2275.591,0.000235626
2273.662,0.000419789
2271.734,0.000513571
2269.805,0.000462077
2267.877,0.000399501
2265.948,0.000392842
2264.02,0.0003038
2262.092,0.000105446
2260.163,1.54E-05
2258.235,7.45E-05
2256.306,1.57E-05
2254.378,-0.000290344
2252.449,-0.000558364
2250.521,-0.000443614
2248.592,-3.05E-05
2246.664,0.00020579
2244.735,2.14E-05
2242.807,-0.000259714
2240.878,-0.000284704
2238.95,-0.000204658
2237.021,-0.000426185
2235.093,-0.000796815
2233.165,-0.000791027
2231.236,-0.00064217
2229.308,-0.000877631
2227.379,-0.001245295
2225.451,-0.00125753
2223.522,-0.00097181
2221.594,-0.000645013
2219.665,-0.000427271
2217.737,-0.000512188
2215.808,-0.00064429
2213.88,-0.00034425
2211.951,-2.45E-05
2210.023,-0.000124804
2208.094,-0.000289205
2206.166,-0.000564672
2204.238,-0.001035652
2202.309,-0.001077021
2200.381,-0.000510016
2198.452,4.77E-05
2196.524,-5.55E-05
2194.595,-0.000777849
2192.667,-0.001514481
2190.738,-0.001814847
2188.81,-0.001341563
2186.881,-0.000188927
2184.953,0.000810028
2183.024,0.000880705
2181.096,4.42E-05
2179.167,-0.000764981
2177.239,-0.000614667
2175.311,0.000134395
2173.382,0.000186704
2171.454,-0.000659591
2169.525,-0.001412937
2167.597,-0.00161332
2165.668,-0.001316737
2163.74,-0.000773818
2161.811,-0.001053987
2159.883,-0.002160033
2157.954,-0.002040759
2156.026,-0.000820069
2154.097,-0.000179456
2152.169,-0.000352734
2150.24,-0.000875099
2148.312,-0.000817072
2146.384,-0.000140279
2144.455,0.000149077
2142.527,-0.000165069
2140.598,-0.000875047
2138.67,-0.001640914
2136.741,-0.001803195
2134.813,-0.00145365
2132.884,-0.001157991
2130.956,-0.00098834
2129.027,-0.000933945
2127.099,-0.001019796
2125.17,-0.001084768
2123.242,-0.001059927
2121.313,-0.000877941
2119.385,-0.000444804
2117.457,-9.96E-05
2115.528,-0.000214231
2113.6,-0.000590885
2111.671,-0.000786842
2109.743,-0.000682904
2107.814,-0.000561518
2105.886,-0.000581217
2103.957,-0.000678355
2102.029,-0.000764568
2100.1,-0.000703425
2098.172,-0.000666311
2096.243,-0.000824617
2094.315,-0.000851951
2092.386,-0.000623456
2090.458,-0.000434253
2088.53,-0.000411185
2086.601,-0.000481161
2084.673,-0.000604586
2082.744,-0.000765136
2080.816,-0.000883107
2078.887,-0.000905685
2076.959,-0.000793715
2075.03,-0.000635708
2073.102,-0.000685747
2071.173,-0.000708955
2069.245,-0.00022427
2067.316,0.000411963
2065.388,0.000489624
2063.459,0.000163863
2061.531,3.47E-05
2059.603,9.43E-05
2057.674,0.000193618
2055.746,0.000317711
2053.817,0.000214803
2051.889,2.03E-05
2049.96,-0.00010643
2048.032,-0.000500501
2046.103,-0.000976614
2044.175,-0.00077418
2042.246,0.00016912
2040.318,0.000743615
2038.389,0.000327866
2036.461,-6.81E-05
2034.532,7.36E-05
2032.604,-0.000183234
2030.676,-0.001500912
2028.747,-0.002766302
2026.819,-0.002203612
2024.89,-0.000123769
2022.962,0.00167871
2021.033,0.001888261
2019.105,0.000666972
2017.176,-8.27E-05
2015.248,0.000280591
2013.319,0.000459356
2011.391,0.000627282
2009.462,0.001276369
2007.534,0.001215518
2005.605,0.000216875
2003.677,-0.000580648
2001.749,-0.000776402
1999.82,-0.000391064
1997.892,0.000235704
1995.963,0.000338539
1994.035,-0.000127185
1992.106,-0.000547299
1990.178,-0.000755834
1988.249,-0.000905014
1986.321,-0.001027182
1984.392,-0.001253297
1982.464,-0.001387857
1980.535,-0.00092728
1978.607,-0.000304157
1976.678,-2.69E-06
1974.75,0.000306106
1972.822,0.000102417
1970.893,-0.000782707
1968.965,-0.001738022
1967.036,-0.002432101
1965.108,-0.0025717
1963.179,-0.001950934
1961.251,-0.000709989
1959.322,7.32E-05
1957.394,-0.000200259
1955.465,-0.00064889
1953.537,-0.000822343
1951.608,-0.001006832
1949.68,-0.001102739
1947.751,-0.00077816
1945.823,-0.000463474
1943.895,-0.000528374
1941.966,-0.000403996
1940.038,-0.000176713
1938.109,-0.000433736
1936.181,-0.000763534
1934.252,-0.000715158
1932.324,-0.000624542
1930.395,-0.000757177
1928.467,-0.000921081
1926.538,-0.000974186
1924.61,-0.000931671
1922.681,-0.00076679
1920.753,-0.000519428
1918.824,-0.000368253
1916.896,-0.000420495
1914.968,-0.000547816
1913.039,-0.000624852
1911.111,-0.00064186
1909.182,-0.000543421
1907.254,-0.000407306
1905.325,-0.000374202
1903.397,-0.000368046
1901.468,-0.000320402
1899.54,-0.000269855
1897.611,-0.000251746
1895.683,-0.000319678
1893.754,-0.000436477
1891.826,-0.000499157
1889.897,-0.000525633
1887.969,-0.000563689
1886.041,-0.000571186
1884.112,-0.00055128
1882.184,-0.000570773
1880.255,-0.000576253
1878.327,-0.000501329
1876.398,-0.000418116
1874.47,-0.000399754
1872.541,-0.000445528
1870.613,-0.00048928
1868.684,-0.000514308
1866.756,-0.000567722
1864.827,-0.000591661
1862.899,-0.000552728
1860.97,-0.00051648
1859.042,-0.000501432
1857.114,-0.00049895
1855.185,-0.000486022
1853.257,-0.000459699
1851.328,-0.000469732
1849.4,-0.000514826
1847.471,-0.000553814
1845.543,-0.000581992
1843.614,-0.000588765
1841.686,-0.00054947
1839.757,-0.00049352
1837.829,-0.000461767
1835.9,-0.000446148
1833.972,-0.000447752
1832.043,-0.000471645
1830.115,-0.000480333
1828.187,-0.000467508
1826.258,-0.000476868
1824.33,-0.000506707
1822.401,-0.000500398
1820.473,-0.00046156
1818.544,-0.000442425
1816.616,-0.000428667
1814.687,-0.00041703
1812.759,-0.000439322
1810.83,-0.000464146
1808.902,-0.000466577
1806.973,-0.000463422
1805.045,-0.000461664
1803.116,-0.000478885
1801.188,-0.000513791
1799.26,-0.00052765
1797.331,-0.000512964
1795.403,-0.000506086
1793.474,-0.000527908
1791.546,-0.000557123
1789.617,-0.000559139
1787.689,-0.000533027
1785.76,-0.000514619
1783.832,-0.000517721
1781.903,-0.000518859
1779.975,-0.000508982
1778.046,-0.000508258
1776.118,-0.000524495
1774.189,-0.000542593
1772.261,-0.000556657
1770.333,-0.000571445
1768.404,-0.000581165
1766.476,-0.000578632
1764.547,-0.000572014
1762.619,-0.000570721
1760.69,-0.000572944
1758.762,-0.000580648
1756.833,-0.000593108
1754.905,-0.000610686
1752.976,-0.000634312
1751.048,-0.000639017
1749.119,-0.000615236
1747.191,-0.000602104
1745.262,-0.000616373
1743.334,-0.000628781
1741.406,-0.00063819
1739.477,-0.000659746
1737.549,-0.000676133
1735.62,-0.000685282
1733.692,-0.000701926
1731.763,-0.000719086
1729.835,-0.00072596
1727.906,-0.000720016
1725.978,-0.00071309
1724.049,-0.000721309
1722.121,-0.000733248
1720.192,-0.000735367
1718.264,-0.000749632
1716.335,-0.000786428
1714.407,-0.00080622
1712.479,-0.000790666
1710.55,-0.000768392
1708.622,-0.000760485
